CustomerID,Name,Age,Gender,Annual_Income,Spending_Score,Membership_Level,Purchase_Frequency,Churn_Status
CUST2209,Joshua Johnson,24,Female,61185,21,Gold,7.2,0
CUST2210,Elizabeth Pierce,24,Female,44641,26,Silver,3.4,1
CUST2211,Melissa Lewis,48,Male,63275,98,Silver,11.3,0
CUST2212,Stephen Hodge,54,Female,41776,22,Silver,9.2,0
CUST2213,Joshua Barber,59,Male,83981,6,Basic,10.6,0
CUST2214,Brenda Hatfield,48,Female,82254,34,Basic,13.4,0
CUST2215,Dawn Wilson,26,Female,51298,53,Gold,12.1,1
CUST2216,Dominique Klein,32,Male,80145,77,Silver,8.0,1
CUST2217,Phyllis Bailey,51,Male,52319,65,Silver,10.9,1
CUST2218,Aaron Bailey,57,Male,35609,66,Basic,5.2,0
CUST2219,Frank Ortiz,28,Male,36424,28,Gold,5.9,0
CUST2220,Ann Smith,34,Female,54218,60,Basic,11.5,0
CUST2221,Carla Mckee,54,Female,48348,16,Platinum,14.7,1
CUST2222,Jacob Hartman,21,Male,65642,3,Basic,4.3,1
CUST2223,Carlos Maddox,23,Female,80468,83,Gold,5.0,0
CUST2224,Karen Fields,63,Female,49097,2,Silver,2.8,1
CUST2225,Kendra Bryan,18,Female,77719,96,Gold,9.1,0
CUST2226,Nicole Hudson,26,Male,42088,53,Gold,10.0,0
CUST2227,Danny Evans,18,Female,75800,51,Basic,14.1,0
CUST2228,Sandra Mitchell,59,Female,85637,35,Silver,7.3,1
CUST2229,Kristina Sanders,56,Female,55224,15,Basic,6.0,0
CUST2230,Nathan Hill,35,Female,54195,58,Silver,5.0,0
CUST2231,Philip Higgins,67,Male,80040,17,Basic,13.1,0
CUST2232,Valerie Johns,44,Male,63631,26,Basic,13.1,0
CUST2233,Jennifer Mcneil,19,Male,65546,3,Gold,12.7,0
CUST2234,Anthony Erickson,58,Female,70644,75,Silver,4.5,0
CUST2235,Richard Rollins,44,Male,38360,16,Basic,7.1,1
CUST2236,Ronald Avery,31,Female,49735,12,Silver,5.9,0
CUST2237,Christopher Hall,37,Female,73569,72,Silver,8.9,1
CUST2238,Jacob Torres,35,Female,76981,74,Basic,12.1,0
CUST2239,Roy Peterson,22,Male,79684,69,Basic,5.9,0
CUST2240,Joshua Hernandez,47,Female,76658,30,Gold,1.1,1
CUST2241,Susan Ponce,49,Female,65913,83,Silver,5.3,0
CUST2242,Edgar Pacheco,22,Female,68902,88,Basic,3.0,0
CUST2243,Amanda Abbott,18,Male,81002,77,Basic,1.4,1
CUST2244,Jacqueline Mccoy,66,Female,72087,72,Silver,13.6,0
CUST2245,Rhonda Krueger,41,Female,69359,62,Basic,11.5,0
CUST2246,Joseph Gonzalez,42,Male,62397,86,Gold,7.2,0
CUST2247,Glenda Edwards,59,Female,40910,54,Basic,12.7,0
CUST2248,John Jimenez,67,Female,58589,70,Basic,11.3,0
CUST2249,Lawrence Green,61,Male,63827,88,Silver,12.3,0
CUST2250,Hannah Romero,21,Male,56126,93,Basic,12.8,0
CUST2251,Catherine Lee,46,Female,43402,23,Platinum,13.3,0
CUST2252,William Jimenez,29,Male,50865,66,Gold,3.2,0
CUST2253,Robert Martin,45,Male,47292,75,Basic,12.6,0
CUST2254,Heather Foster,45,Male,81410,3,Basic,10.3,1
CUST2255,Maria Young,61,Female,53384,86,Platinum,11.5,0
CUST2256,Matthew Greene,42,Male,51519,17,Basic,10.1,0
CUST2257,Allison Barry,48,Male,54196,69,Gold,3.9,0
CUST2258,Samuel Reese,50,Female,88403,42,Gold,12.9,0
CUST2259,Brenda Kramer,37,Male,25282,2,Silver,4.0,1
CUST2260,Jennifer Brown,56,Male,55713,95,Gold,8.2,1
CUST2261,Wendy Humphrey,24,Male,58378,100,Silver,2.1,0
CUST2262,Melissa Morris,35,Male,66029,96,Platinum,11.0,0
CUST2263,Travis Wood,51,Male,66091,86,Silver,11.6,0
CUST2264,Christopher Bennett,55,Female,79695,44,Silver,13.5,1
CUST2265,Larry Miller,20,Female,52362,81,Gold,6.8,0
CUST2266,Lucas Anderson,58,Male,61416,51,Silver,13.0,0
CUST2267,Julia Lynch,21,Male,85539,99,Silver,5.0,0
CUST2268,Brandy Reynolds,61,Male,83243,62,Basic,13.7,0
CUST2269,Sarah Ford,64,Male,56840,39,Platinum,2.9,1
CUST2270,Norma Campbell,62,Female,73610,4,Gold,11.6,1
CUST2271,Jessica Bullock,37,Female,54222,14,Silver,5.9,0
CUST2272,Mr. Joshua Christensen,26,Female,83384,50,Silver,9.9,0
CUST2273,Mary Gutierrez,43,Female,71992,51,Basic,13.7,0
CUST2274,Michael Christian,32,Female,75787,100,Silver,5.3,0
CUST2275,Terry Kline,27,Female,45245,63,Basic,5.9,1
CUST2276,Stacey Sanders,58,Female,64910,35,Silver,10.8,0
CUST2277,John Knight,51,Male,55706,14,Gold,1.3,1
CUST2278,David Carter,29,Male,52782,5,Gold,14.6,0
CUST2279,Molly Richards,62,Male,78929,94,Platinum,14.6,0
CUST2280,Maria Dean,20,Male,48344,15,Gold,8.6,0
CUST2281,Zachary Baker,56,Female,67845,13,Basic,5.8,1
CUST2282,Lisa Johnson,36,Female,67326,51,Silver,2.8,0
CUST2283,Jennifer Humphrey,27,Male,43253,9,Platinum,14.6,1
CUST2284,William Osborne,55,Male,55271,52,Silver,14.6,0
CUST2285,Amanda Mclaughlin,49,Male,58287,47,Silver,1.4,0
CUST2286,Katie Garza,36,Male,62003,13,Silver,8.2,0
CUST2287,Tyler Stone MD,35,Male,73656,42,Basic,3.3,0
CUST2288,John Gonzalez,63,Female,47200,95,Silver,10.0,0
CUST2289,Matthew Powell,45,Male,51693,67,Gold,4.7,0
CUST2290,Shannon Mathews,29,Male,61534,88,Silver,12.0,0
CUST2291,John Rice,62,Male,52440,82,Platinum,11.7,0
CUST2292,Kelly Cruz,32,Female,98081,75,Gold,12.4,0
CUST2293,Jeffrey Wyatt,68,Female,42443,96,Silver,1.8,1
CUST2294,James Wiley,38,Female,58017,59,Gold,9.2,1
CUST2295,Thomas Spencer,41,Male,45455,83,Basic,10.6,0
CUST2296,Christina Hunter,49,Male,33793,43,Gold,2.1,1
CUST2297,Peggy Cohen,63,Male,29931,45,Silver,13.2,0
CUST2298,Mrs. Janice Lee,47,Male,65038,2,Basic,9.8,0
CUST2299,Miguel Briggs,48,Female,41635,55,Silver,7.2,0
CUST2300,Mason Miller,48,Male,63808,42,Gold,14.5,1
CUST2301,Curtis Carson,26,Male,53553,49,Gold,7.6,1
CUST2302,Brittany Matthews,26,Male,65889,11,Gold,5.2,0
CUST2303,Justin Miller,46,Female,47385,43,Platinum,6.4,1
CUST2304,James Davis,21,Female,60996,17,Platinum,1.8,1
CUST2305,Matthew Krause,25,Male,95379,96,Basic,14.6,0
CUST2306,Taylor Olson,67,Male,66503,89,Silver,5.7,0
CUST2307,Michael Brown,45,Male,56747,87,Gold,8.7,0
CUST2308,Jose Davenport,48,Female,70221,5,Gold,14.7,0
CUST2309,David Cox,31,Female,70924,89,Silver,6.3,0
CUST2310,Rebecca Nielsen,24,Male,64349,87,Silver,9.8,0
CUST2311,Laura Anderson MD,46,Female,51641,36,Silver,9.1,1
CUST2312,Jason Barr,61,Male,43704,6,Basic,11.1,0
CUST2313,Cindy Vazquez,29,Female,64572,92,Basic,1.6,0
CUST2314,Amanda Schultz,61,Male,40152,17,Silver,13.0,0
CUST2315,Stacy Wilson,53,Male,50667,58,Gold,14.8,0
CUST2316,Rachel Smith,29,Male,91237,54,Gold,3.3,1
CUST2317,Curtis Brady,20,Male,31377,2,Gold,12.7,0
CUST2318,Jeremy Bailey,66,Male,48535,60,Platinum,6.3,0
CUST2319,Juan Mckenzie,48,Male,50485,43,Silver,10.8,0
CUST2320,Crystal Torres,49,Female,59515,79,Gold,3.5,0
CUST2321,Michael Morgan,39,Female,75205,83,Silver,12.4,0
CUST2322,Charles Powell,52,Female,90509,58,Platinum,2.7,0
CUST2323,Lisa Caldwell,53,Male,46295,42,Platinum,11.8,0
CUST2324,Heather Wright,47,Female,37668,24,Basic,14.8,0
CUST2325,Michelle Hill,38,Female,76440,5,Basic,9.7,0
CUST2326,Sheila Buckley,68,Male,62518,95,Basic,11.0,0
CUST2327,Jennifer Bryant,62,Female,38265,28,Basic,11.0,1
CUST2328,Wendy Warner,27,Male,54226,96,Gold,15.0,0
CUST2329,Zoe Sims,22,Male,56956,65,Platinum,14.1,0
CUST2330,Kathleen Clayton,43,Male,71270,61,Gold,8.4,1
CUST2331,Joshua Bailey,68,Female,47929,8,Silver,5.7,0
CUST2332,Richard Taylor,63,Female,67011,81,Silver,12.7,0
CUST2333,Judy Jensen,51,Female,77649,24,Silver,11.5,0
CUST2334,Terry Guzman,57,Female,53148,52,Silver,4.6,0
CUST2335,Charles Hill,59,Female,74463,57,Silver,8.8,0
CUST2336,Rachel Mccarthy,35,Female,52270,73,Gold,6.6,1
CUST2337,Michael Woods,26,Male,54076,41,Gold,2.4,1
CUST2338,Lindsey Carter,31,Male,59794,91,Silver,2.3,0
CUST2339,Sean Diaz,65,Male,47348,99,Basic,6.5,1
CUST2340,Adam Harrison,61,Female,50009,44,Gold,8.4,0
CUST2341,Ryan Jenkins,53,Male,57621,45,Basic,15.0,0
CUST2342,Jacob Mccoy,66,Female,59115,72,Silver,6.6,1
CUST2343,Brittany Greene,67,Female,42603,10,Silver,9.2,0
CUST2344,Wendy Malone,18,Female,45724,80,Basic,6.5,0
CUST2345,Katherine Campos,40,Female,68006,63,Silver,12.1,0
CUST2346,Erica Wright DDS,61,Female,55725,57,Platinum,8.9,0
CUST2347,Tracy Stewart,60,Male,68852,82,Silver,5.7,0
CUST2348,Jacqueline Zhang,39,Female,63936,77,Platinum,11.0,0
CUST2349,Caitlin Clark,42,Male,61889,58,Gold,13.3,0
CUST2350,Jessica Porter,51,Female,28174,84,Basic,13.5,0
CUST2351,Selena Rich,52,Male,65617,40,Basic,6.1,1
CUST2352,Phillip Smith,25,Female,62281,32,Gold,8.0,0
CUST2353,James Jordan,59,Male,59001,44,Basic,1.2,1
CUST2354,Clinton Bauer,47,Female,56643,31,Basic,3.7,1
CUST2355,Julie Johnson,57,Male,59209,84,Silver,13.2,0
CUST2356,Daniel Marquez,31,Male,55038,4,Gold,11.3,1
CUST2357,Christine Brown,29,Female,26711,26,Gold,10.9,1
CUST2358,Keith Warren,22,Male,74241,78,Silver,13.1,0
CUST2359,Jerry Jimenez,24,Male,66475,44,Silver,1.9,0
CUST2360,Edward Flores,52,Male,61389,4,Gold,4.2,1
CUST2361,Catherine Craig,44,Male,41337,24,Gold,3.0,1
CUST2362,Russell Owens,32,Female,66248,74,Silver,12.3,0
CUST2363,Dr. Rachel Lynch DDS,50,Female,50186,26,Basic,1.5,1
CUST2364,Danny Dean,28,Female,54750,39,Silver,7.6,0
CUST2365,Jamie Nelson,22,Female,59036,96,Gold,6.9,0
CUST2366,Maria Zimmerman,69,Female,53606,2,Basic,13.9,0
CUST2367,Juan Davis DDS,61,Female,58214,48,Gold,5.2,1
CUST2368,Mrs. Amy Delacruz,56,Male,67191,46,Silver,11.0,0
CUST2369,Heidi Edwards,38,Female,41867,94,Platinum,13.0,0
CUST2370,Curtis Lee,34,Female,66238,72,Silver,13.7,0
CUST2371,Danielle Miller,52,Male,45932,92,Gold,10.6,0
CUST2372,George Clarke,30,Female,74703,2,Platinum,5.7,0
CUST2373,Michael Hill MD,35,Female,63462,64,Basic,10.0,1
CUST2374,David Flores Jr.,24,Female,51499,79,Silver,1.5,0
CUST2375,Elizabeth Duarte,29,Male,78847,23,Platinum,9.2,0
CUST2376,John Taylor,66,Female,58484,13,Gold,3.6,1
CUST2377,Andrew Martinez,52,Male,46706,28,Basic,8.8,0
CUST2378,Charles Jensen,60,Male,41763,85,Silver,7.2,0
CUST2379,Charles Smith,29,Male,78484,61,Gold,12.0,0
CUST2380,Rita Morris,21,Male,69211,26,Basic,13.1,0
CUST2381,Carla Schmidt,69,Male,50955,26,Basic,2.5,1
CUST2382,David Carr,41,Female,48216,1,Gold,7.2,0
CUST2383,Karen Baker,55,Female,63731,95,Gold,14.5,0
CUST2384,Christie Miller,61,Male,61071,49,Gold,4.4,0
CUST2385,Stephen Fuentes,49,Male,47301,98,Basic,14.3,0
CUST2386,Steven Perry,52,Male,51322,15,Silver,9.7,0
CUST2387,Joshua Rivera,50,Female,77877,91,Silver,9.7,1
CUST2388,Wendy Beck,31,Female,42845,8,Silver,1.8,1
CUST2389,Elizabeth Ferguson,63,Female,84772,68,Basic,12.7,0
CUST2390,James Ramirez,45,Male,71863,94,Basic,12.0,0
CUST2391,Raymond Williams,62,Male,66680,39,Gold,11.5,1
CUST2392,Dr. David Green,49,Female,60090,53,Silver,8.1,0
CUST2393,Jack Grant,21,Male,67631,31,Gold,12.0,0
CUST2394,Megan Figueroa,28,Male,35474,41,Gold,8.7,0
CUST2395,Kyle Skinner,47,Male,47466,36,Basic,13.2,0
CUST2396,Rick Smith,29,Male,34907,29,Basic,5.1,1
CUST2397,Shawn Hernandez,68,Female,65138,25,Gold,9.3,0
CUST2398,Joshua Yoder,63,Male,47976,46,Platinum,4.1,1
CUST2399,David Young,22,Female,60776,14,Gold,4.2,1
CUST2400,Kara Morris,34,Male,58786,83,Basic,11.2,0
CUST2401,Steven Nelson,43,Female,40286,49,Silver,3.7,0
CUST2402,William Weber,22,Female,36314,45,Silver,1.5,1
CUST2403,Steven Ward,26,Female,61153,14,Gold,2.2,1
CUST2404,Jason Lynch,43,Male,36473,95,Basic,12.0,0
CUST2405,Lauren Clark,38,Male,72529,26,Silver,7.4,0
CUST2406,Christine Dean,69,Male,55548,99,Silver,8.0,1
CUST2407,Laura Houston,59,Female,65573,94,Platinum,2.1,0
CUST2408,Hector Anderson,30,Female,67812,37,Platinum,14.9,0
CUST2409,Tina Martin,60,Male,61571,27,Silver,1.1,1
CUST2410,Melissa Casey,35,Female,51682,8,Silver,4.3,1
CUST2411,Steven Hensley,42,Female,24486,94,Silver,1.1,0
CUST2412,Karen Morales,30,Male,81625,85,Platinum,12.8,0
CUST2413,Eric Guerrero,69,Female,73424,95,Silver,8.1,0
CUST2414,James Morales,51,Male,48984,97,Silver,2.4,0
CUST2415,Laura Johnson,29,Male,77078,65,Silver,8.3,0
CUST2416,Chelsea Wright,59,Female,74781,67,Gold,12.8,1
CUST2417,Justin Lara,69,Male,52765,62,Gold,14.0,1
CUST2418,Michael Beltran,62,Male,70799,96,Silver,4.8,0
CUST2419,Aaron Howard,24,Male,50462,47,Basic,11.0,1
CUST2420,Yvette Greene,35,Female,78876,82,Gold,10.8,0
CUST2421,Derek Ibarra,23,Male,49915,78,Basic,4.3,0
CUST2422,John Alvarado,46,Male,62742,12,Silver,6.8,0
CUST2423,Dennis Braun,50,Male,66916,88,Silver,2.1,0
CUST2424,Spencer Bowman,44,Female,69045,6,Platinum,3.2,1
CUST2425,Christian Ortega,49,Female,70152,69,Silver,5.2,0
CUST2426,Brian Barton III,46,Female,48258,79,Gold,4.1,0
CUST2427,James Farmer,22,Male,38457,62,Silver,11.8,1
CUST2428,Ashley Escobar,49,Female,42247,95,Basic,14.5,0
CUST2429,Daniel Ford,60,Male,76084,20,Basic,2.4,1
CUST2430,Sharon Salinas,45,Female,49481,28,Basic,10.8,1
CUST2431,Daniel Smith,43,Male,36184,73,Gold,8.0,0
CUST2432,Jake Gibbs,54,Male,51185,65,Gold,1.1,0
CUST2433,Deanna Holmes,60,Female,32613,46,Gold,8.1,0
CUST2434,Diana Bradley,59,Male,74722,47,Gold,5.0,0
CUST2435,Rachel Wallace,47,Female,47020,49,Silver,6.4,1
CUST2436,James Welch,31,Male,54001,85,Basic,9.1,0
CUST2437,Daniel Wright,21,Female,68103,71,Basic,12.1,0
CUST2438,Andrew Simmons,24,Male,59630,41,Basic,6.2,0
CUST2439,Cynthia Fernandez,55,Female,59160,76,Gold,11.3,0
CUST2440,Eric Burns,64,Male,45467,48,Silver,2.7,0
CUST2441,Marcia Joseph,56,Female,51338,89,Platinum,14.1,0
CUST2442,Jacob Richardson,42,Male,72074,3,Silver,9.8,0
CUST2443,Stephanie Miller,67,Male,64947,57,Silver,10.4,0
CUST2444,Matthew King,69,Female,61773,59,Basic,13.6,1
CUST2445,Bryan Collins,53,Female,76518,93,Silver,7.5,0
CUST2446,Clayton Kelly,45,Female,41865,19,Silver,14.0,0
CUST2447,John Johnson,67,Female,69392,81,Platinum,10.4,0
CUST2448,Joshua Grant,24,Female,77258,81,Silver,9.5,0
CUST2449,Dawn Lynch,23,Female,77813,56,Platinum,14.6,0
CUST2450,Robert Fisher,30,Female,82164,17,Silver,4.4,1
CUST2451,Nathan Hubbard,69,Male,60591,22,Silver,6.2,0
CUST2452,Tamara Hutchinson,69,Male,84155,77,Silver,10.0,0
CUST2453,Steven Davis,68,Female,39931,51,Silver,7.1,1
CUST2454,Heather Carter,60,Female,73945,67,Platinum,14.3,1
CUST2455,Linda Cooley DDS,21,Male,72949,1,Silver,9.6,1
CUST2456,Joseph Wilson,42,Male,61285,63,Gold,12.8,1
CUST2457,Timothy Martinez,31,Male,75754,93,Silver,12.4,0
CUST2458,Chad Travis,37,Female,50292,4,Basic,2.0,1
CUST2459,Michael Cannon,38,Female,64567,37,Gold,13.6,0
CUST2460,Raymond Young,28,Male,56835,82,Silver,1.5,0
CUST2461,Anita Jenkins,49,Male,67697,83,Gold,1.7,0
CUST2462,Adam Smith,27,Female,87153,20,Gold,2.3,1
CUST2463,Briana Conner,39,Male,31923,47,Platinum,4.2,0
CUST2464,Jennifer Howe,27,Female,40225,97,Basic,8.0,0
CUST2465,Dale Smith,42,Male,83246,17,Basic,10.2,1
CUST2466,Mr. Eric Perkins,40,Male,69685,85,Platinum,12.7,0
CUST2467,John Crawford,59,Male,52075,53,Silver,3.8,0
CUST2468,Gerald Cox,29,Female,82800,49,Basic,4.3,1
CUST2469,Vincent Robbins,66,Male,72119,92,Basic,4.3,0
CUST2470,James Hansen,67,Female,50653,49,Basic,8.2,0
CUST2471,Helen Cooper,23,Male,41963,81,Silver,12.8,0
CUST2472,Kristy Jackson,61,Female,65487,14,Platinum,2.5,1
CUST2473,Pamela Watson,38,Female,37533,85,Basic,4.4,0
CUST2474,David Hall,43,Male,45489,24,Basic,1.6,1
CUST2475,Shannon Sims,33,Male,52463,26,Gold,7.0,0
CUST2476,Steven Walters,39,Male,61112,25,Basic,4.5,1
CUST2477,Andrea Reynolds,56,Female,48469,100,Basic,12.6,0
CUST2478,Mrs. Kathy Harris,46,Female,70737,53,Platinum,6.6,0
CUST2479,Erin Lynch,60,Female,84023,17,Silver,2.1,1
CUST2480,James Smith,50,Female,39978,88,Basic,11.6,0
CUST2481,Julie Rubio,66,Male,53413,31,Silver,10.1,0
CUST2482,Ian Walsh,20,Female,79354,50,Platinum,1.2,0
CUST2483,Traci Byrd,43,Female,57812,5,Basic,8.7,0
CUST2484,Barbara Fox,46,Male,41390,19,Silver,9.3,1
CUST2485,Jessica Benjamin,40,Female,65456,42,Gold,3.8,0
CUST2486,Bruce Barnes,22,Female,66907,77,Gold,12.7,0
CUST2487,Tony Butler,18,Male,69169,32,Basic,5.4,1
CUST2488,Billy Carney,51,Male,56490,82,Silver,4.2,0
CUST2489,Kelly Hughes,40,Female,48609,2,Silver,10.8,0
CUST2490,Tammy Mcbride,25,Male,51725,95,Gold,12.1,0
CUST2491,Gregory Quinn,32,Female,86974,42,Silver,9.3,1
CUST2492,Joanna Carney,45,Female,73582,9,Basic,10.9,0
CUST2493,Linda Harrison,43,Female,75185,15,Basic,8.4,0
CUST2494,Sharon Taylor,37,Male,56231,88,Platinum,7.2,0
CUST2495,Brandon Smith,54,Female,75416,70,Silver,10.8,0
CUST2496,Angel Smith,29,Male,78016,90,Basic,12.0,0
CUST2497,Xavier Gutierrez,60,Male,50962,73,Basic,10.3,0
CUST2498,Kathryn Walker,26,Female,59932,16,Gold,10.1,0
CUST2499,Samantha Hampton,26,Male,69185,36,Silver,6.5,0
CUST2500,Melinda Riley,46,Male,104486,24,Gold,4.8,1
CUST2501,Corey Cowan,28,Male,37252,66,Silver,10.8,1
CUST2502,Amanda Nicholson,61,Female,93135,9,Gold,3.2,1
CUST2503,Michelle Hall,63,Female,35471,16,Basic,4.3,1
CUST2504,Kathryn Rogers,55,Male,61522,1,Gold,11.3,0
CUST2505,James Holmes,39,Female,68354,68,Basic,4.7,0
CUST2506,Karen Davidson,45,Male,64830,58,Silver,9.9,0
CUST2507,April Hall,34,Male,49784,61,Platinum,3.8,0
CUST2508,Nicole Lopez,38,Male,48402,98,Basic,11.8,0
CUST2509,Robert Mcgrath,57,Female,84043,64,Gold,5.6,0
CUST2510,Alexis Lopez,20,Male,68418,31,Silver,3.9,1
CUST2511,Sarah Martinez,28,Male,42106,23,Platinum,14.6,0
CUST2512,Veronica Pierce,22,Male,65301,57,Gold,12.8,0
CUST2513,Matthew Powell,39,Male,71720,98,Gold,10.8,0
CUST2514,Robert Ellis,40,Male,41986,88,Silver,5.4,0
CUST2515,Derrick Miles,64,Female,71776,50,Silver,6.4,0
CUST2516,Stacie Robinson,63,Male,61698,40,Platinum,10.2,1
CUST2517,Daniel Middleton,31,Male,52443,62,Gold,4.4,0
CUST2518,Todd Li,34,Female,73728,54,Platinum,12.8,0
CUST2519,Cheryl Norton,30,Male,73225,68,Basic,1.1,1
CUST2520,Richard Figueroa,36,Male,77612,10,Platinum,13.6,0
CUST2521,Blake Gross,63,Female,58989,52,Silver,14.6,0
CUST2522,Peter Evans,21,Female,39793,81,Silver,1.5,1
CUST2523,Melissa Lane,39,Male,51729,33,Basic,13.2,0
CUST2524,Cindy Benson,35,Female,43857,8,Gold,2.7,1
CUST2525,Lindsey James,54,Male,46006,52,Basic,8.8,1
CUST2526,Benjamin Sexton,31,Male,68452,98,Silver,8.1,0
CUST2527,Mary Cooper,68,Female,50743,51,Silver,7.8,1
CUST2528,Jackie Tucker,51,Male,54649,44,Platinum,6.8,0
CUST2529,Gregory White,35,Female,100425,53,Silver,14.0,1
CUST2530,Julia Ward,51,Male,79112,52,Basic,7.7,0
CUST2531,Lisa Randall,40,Male,77528,48,Gold,1.7,0
CUST2532,John Joseph,31,Male,68578,70,Basic,2.6,1
CUST2533,Jeffrey Daniel,27,Male,51452,62,Gold,9.1,0
CUST2534,Kevin Flores,64,Male,45377,53,Gold,3.8,0
CUST2535,Joel Morrison,21,Female,56500,83,Silver,13.2,0
CUST2536,Michele Riley,64,Male,45227,43,Basic,9.5,0
CUST2537,Carlos Smith,30,Female,77677,58,Platinum,8.7,0
CUST2538,Kathryn Holmes,48,Male,66384,27,Basic,9.9,1
CUST2539,Jeff Owens,61,Male,84248,44,Gold,12.7,0
CUST2540,Shannon Ashley,21,Male,62853,46,Silver,7.6,0
CUST2541,John Moore,66,Male,66012,83,Silver,6.8,0
CUST2542,Brittany Brown,36,Male,110053,6,Silver,11.7,1
CUST2543,Jonathan Ray,36,Female,58734,13,Gold,5.4,1
CUST2544,Wendy Webb,28,Male,61335,33,Gold,13.9,1
CUST2545,Dustin Blake,52,Male,56855,2,Basic,4.5,1
CUST2546,Marcus Spencer III,27,Female,52619,22,Basic,2.1,1
CUST2547,Patricia Le,36,Female,54983,99,Platinum,1.5,0
CUST2548,Amanda Bright,69,Female,43326,31,Basic,10.1,0
CUST2549,Terri Stone,36,Female,54088,82,Gold,5.7,1
CUST2550,Eric Campbell,52,Male,79346,100,Basic,5.7,0
CUST2551,Lauren Wang,61,Female,101172,61,Gold,14.8,1
CUST2552,Jennifer Watkins,48,Male,91691,81,Gold,13.7,0
CUST2553,Melissa Coleman,20,Male,76492,72,Platinum,12.9,0
CUST2554,Ashlee White,41,Female,65526,59,Platinum,11.9,0
CUST2555,Zachary Griffin,23,Male,42942,91,Basic,3.1,1
CUST2556,William Martin,52,Female,53606,51,Silver,2.5,0
CUST2557,Richard Willis,40,Male,51210,51,Silver,9.1,0
CUST2558,Mary Garcia,47,Female,47494,54,Basic,9.7,1
CUST2559,Anthony Cochran,52,Male,79646,16,Basic,2.0,1
CUST2560,Gary David,22,Female,70583,22,Platinum,12.3,1
CUST2561,Jeremy Jennings,68,Female,30764,47,Silver,11.0,0
CUST2562,Stephanie Avila,19,Female,72375,1,Gold,12.4,0
CUST2563,Erin Hamilton,30,Male,29523,33,Platinum,5.6,1
CUST2564,Thomas Rodriguez,64,Male,61664,48,Silver,2.0,1
CUST2565,Joshua Miller,64,Female,62939,32,Gold,13.5,0
CUST2566,Ashley Duncan,55,Female,62764,76,Platinum,8.9,0
CUST2567,Paul Shaw,30,Male,53379,21,Gold,9.9,0
CUST2568,Michael Jacobson,29,Female,58854,7,Platinum,4.5,1
CUST2569,Michael Jones,48,Male,54898,44,Silver,9.1,0
CUST2570,Renee Stout,44,Female,38349,62,Platinum,1.0,1
CUST2571,Jerry Howe,34,Female,43878,52,Basic,3.5,1
CUST2572,Christopher Edwards,63,Female,56936,34,Platinum,14.5,0
CUST2573,Denise Brown,26,Male,49494,58,Basic,9.0,0
CUST2574,Jamie Snow,58,Female,73256,24,Basic,2.7,1
CUST2575,Justin White,26,Male,66812,84,Silver,4.9,0
CUST2576,William Sanchez,68,Male,62681,97,Gold,4.4,1
CUST2577,Margaret Conner,37,Female,54480,64,Gold,10.3,0
CUST2578,Travis Orr,60,Female,29476,38,Basic,7.1,1
CUST2579,Andrew Green,35,Female,32824,27,Gold,3.6,1
CUST2580,Michael Thomas,61,Female,63244,99,Platinum,8.3,0
CUST2581,Allison Smith,21,Male,57186,56,Basic,11.3,0
CUST2582,Lacey Vaughan,57,Male,49550,66,Gold,2.6,1
CUST2583,Dr. Debra Zimmerman MD,66,Male,65280,76,Gold,4.7,1
CUST2584,Jonathan Vasquez,69,Female,73743,15,Basic,1.1,1
CUST2585,Brian Torres,57,Male,68385,82,Gold,4.1,0
CUST2586,Tiffany Schneider,22,Male,81068,35,Silver,2.9,1
CUST2587,Laura Morris,67,Female,64960,43,Platinum,2.5,0
CUST2588,Leonard Pena,37,Male,38091,4,Basic,4.8,1
CUST2589,Christopher Robinson,56,Male,64227,53,Platinum,6.1,1
CUST2590,William Bauer,33,Male,59415,81,Silver,11.3,0
CUST2591,Bobby Griffith,33,Male,50167,40,Silver,3.5,0
CUST2592,James Wolf,42,Female,61284,84,Platinum,5.1,1
CUST2593,Andrea Smith,52,Male,30838,27,Basic,6.8,0
CUST2594,Jonathan Crawford,45,Female,41877,40,Platinum,3.8,0
CUST2595,Mary Hall,52,Male,54022,14,Gold,10.4,1
CUST2596,Cynthia Hooper,18,Male,35129,26,Silver,11.2,0
CUST2597,Timothy King,65,Female,63975,89,Silver,10.4,0
CUST2598,Lori Sawyer,36,Male,71812,76,Basic,12.5,0
CUST2599,Melissa Williamson,20,Female,44526,6,Platinum,2.1,1
CUST2600,Maria Cook,24,Female,71544,22,Basic,12.0,0
CUST2601,Joshua Reyes,59,Female,35730,22,Silver,8.4,1
CUST2602,Jennifer Rodriguez,58,Female,33212,33,Platinum,5.7,0
CUST2603,Dustin Jones,27,Female,48182,54,Gold,12.9,0
CUST2604,Shelley Adams,42,Male,51794,29,Basic,9.9,1
CUST2605,Matthew Jones,36,Male,70875,15,Basic,11.8,0
CUST2606,Sheila Garcia,28,Female,77235,86,Gold,2.4,1
CUST2607,Clayton Cummings,52,Male,91259,46,Basic,8.4,1
CUST2608,Deanna Martinez,19,Female,45689,40,Silver,8.9,0
CUST2609,Michael Sutton,39,Male,54934,26,Silver,2.4,1
CUST2610,Sheila Smith,18,Female,69251,42,Gold,9.1,1
CUST2611,Mr. Brian Davies PhD,22,Male,74015,35,Gold,13.4,0
CUST2612,Yvonne Williams,27,Female,73852,18,Basic,13.6,0
